region;culture;Date;Production en tonne;Superficie en ha;Rendement kg/ha
KANEL;MAIS;2022;388.041527285714;388.041527285714;1000
MATAM;ARACHIDE;2018;176.368218188235;456.912482352941;386
MATAM;ARACHIDE;2020;318.938894670627;554.76;574.913286233014
MATAM;ARACHIDE;2021;234.36483852559;302.547018145695;774.639393116507
MATAM;ARACHIDE;2022;225.29962589943;321.856608427757;700
MATAM;SORGHO;2018;10291.84625;10500;980.175833333333
MATAM;SORGHO;2019;1050;3500;300
MATAM;SORGHO;2020;4383.736;11183;392
MATAM;SORGHO;2021;3848.5106993063;7210.32449518744;533.75
MATAM;SORGHO;2022;5768.25959614995;7210.32449518744;800
MATAM;RIZ;2018;55345;9005;6100
MATAM;RIZ;2019;34636.91585;5867.95;5902
MATAM;RIZ;2020;31725.2;6101;5200
MATAM;RIZ;2021;1437.5;575;2500
MATAM;RIZ;2022;46146.72;7708;5987
MATAM;MIL;2018;14397.4219488372;6922;2079.9511627907
MATAM;MIL;2020;5734.44989338876;9621.56022380665;596
MATAM;MIL;2021;4644.51420251475;6222.681;746.38475
MATAM;MIL;2022;5009.258205;6222.681;805
MATAM;NIEBE;2017;5645.48588169334;7691.39765898275;734
MATAM;NIEBE;2018;6375;8500;750
MATAM;NIEBE;2019;760;7600;100
MATAM;NIEBE;2020;3323.483857292;4901.89359482596;678
MATAM;NIEBE;2021;5995.56194416881;6828.65825076174;878
MATAM;NIEBE;2022;3197.00621284278;7104.45825076174;450
MATAM;MANIOC;2018;2500;100;25000
MATAM;MANIOC;2019;4142.07;230;18009
MATAM;MANIOC;2020;3725.654625;165;22579.725
MATAM;MANIOC;2021;1243;113;11000
MATAM;MANIOC;2022;1243;113;11000
MATAM;MAIS;2017;4028;1136;3545.77464788732
MATAM;MAIS;2018;85.14;141.9;600
MATAM;MAIS;2021;148.66429;62.98;2360.5
MATAM;MAIS;2022;1494.182;637.98;900
RANEROU;ARACHIDE;2017;736.785603743827;3683.92801871914;200
RANEROU;ARACHIDE;2018;771.42;1118;690
RANEROU;ARACHIDE;2019;750;1500;500
RANEROU;ARACHIDE;2020;1662.80561274;1739.336415;956
RANEROU;ARACHIDE;2021;1552.63210047979;1819.15782265604;853.4895
RANEROU;ARACHIDE;2022;2182.98938718725;1819.15782265604;1200
RANEROU;SORGHO;2017;669.9476;976.6;686
RANEROU;SORGHO;2018;1029;1500;686
RANEROU;SORGHO;2019;525;1050;500
RANEROU;SORGHO;2020;581.535136;1104.74;526.4
RANEROU;SORGHO;2021;733.36060224;1135.488;645.855
RANEROU;SORGHO;2022;922.6144;1153.268;800
RANEROU;MIL;2017;2027.99645467224;13342.0819386332;152
RANEROU;MIL;2018;4896;9792;500
RANEROU;MIL;2019;3825;8500;450
RANEROU;MIL;2020;4750.40795908357;11099.0840165504;428
RANEROU;MIL;2021;10374.0819190359;10920.0862305641;950
RANEROU;MIL;2022;11106.205352723;10730.6331910367;1035
RANEROU;NIEBE;2017;2.74277551851852;5.22433432098765;525
RANEROU;NIEBE;2018;94.5;180;525
RANEROU;NIEBE;2019;40;100;400
RANEROU;NIEBE;2020;77.7234311539753;175.844866864198;442
RANEROU;NIEBE;2021;154.7;182;850
RANEROU;NIEBE;2022;45.014844082963;128.613840237037;350
RANEROU;MANIOC;2018;250;50;5000
RANEROU;MANIOC;2019;337.5;75;4500
RANEROU;MANIOC;2020;576.33108125;62.5;9221.2973
RANEROU;MANIOC;2021;660;60;11000
RANEROU;MANIOC;2022;660;60;11000
RANEROU;MAIS;2017;454.923;1827;249
RANEROU;MAIS;2018;1205.82;2009.7;600
RANEROU;MAIS;2019;600;1500;400
RANEROU;MAIS;2020;118.755;203;585
RANEROU;MAIS;2021;905.420166345;1141.29;793.3305
RANEROU;MAIS;2022;1202.526;1336.14;900
REGION DE SAINT-LOUIS;ARACHIDE;2017;15409.7044938656;17757.1860891766;867.80103651998
REGION DE SAINT-LOUIS;ARACHIDE;2018;4095.17301145588;12600.5323429412;325
REGION DE SAINT-LOUIS;ARACHIDE;2019;1166.65;3333.3;349.998499985
REGION DE SAINT-LOUIS;ARACHIDE;2020;9100.48286835177;13264.312397007;686.087796786604
REGION DE SAINT-LOUIS;ARACHIDE;2021;6922.55743350026;13190.5972789953;524.810005724589
REGION DE SAINT-LOUIS;ARACHIDE;2022;5045.89771397718;13085.803034943;385.600921892462
REGION DE SAINT-LOUIS;SORGHO;2017;595.347186620531;1555.31796655133;382.781655856918
REGION DE SAINT-LOUIS;SORGHO;2018;5985;9100;657.692307692308
REGION DE SAINT-LOUIS;SORGHO;2019;2546.25;5150;494.417475728155
REGION DE SAINT-LOUIS;SORGHO;2020;2832.585;5154;549.58963911525
REGION DE SAINT-LOUIS;SORGHO;2021;2807.13504462407;4754.13697675145;590.461540833056
REGION DE SAINT-LOUIS;SORGHO;2022;6673.37651531719;9562.24359331027;697.888152523731
REGION DE SAINT-LOUIS;RIZ;2017;402809.079031487;63311.0905452218;6362.37783242366
REGION DE SAINT-LOUIS;RIZ;2018;402704;62693;6423.42845293733
REGION DE SAINT-LOUIS;RIZ;2019;378890.97;63064;6008.03897627807
REGION DE SAINT-LOUIS;RIZ;2020;302831.6;64159;4720.01745663118
REGION DE SAINT-LOUIS;RIZ;2021;8868.75;2375;3734.21052631579
REGION DE SAINT-LOUIS;RIZ;2022;370770.91;61701;6009.15560525761
REGION DE SAINT-LOUIS;MIL;2017;205.750583252595;743.002333010381;276.917815882175
REGION DE SAINT-LOUIS;MIL;2018;597.359940749242;2487.22080988855;240.171656000261
REGION DE SAINT-LOUIS;MIL;2019;31.25;1550;20.1612903225806
REGION DE SAINT-LOUIS;MIL;2020;1571.77263127337;4879.88421580365;322.09219763517
REGION DE SAINT-LOUIS;MIL;2021;1425.39575424203;3878.65828208847;367.497121575383
REGION DE SAINT-LOUIS;MIL;2022;950.272391175665;4262.12003893925;222.957678923601
REGION DE SAINT-LOUIS;NIEBE;2017;2013.344;4065;495.287576875769
REGION DE SAINT-LOUIS;NIEBE;2018;4076.08497304542;8491.54367996604;480.016958831886
REGION DE SAINT-LOUIS;NIEBE;2019;3742.875;9020;414.95288248337
REGION DE SAINT-LOUIS;NIEBE;2020;3350.87469224163;7284.06194631094;460.028307960601
REGION DE SAINT-LOUIS;NIEBE;2021;3694.08098323227;7626.07290172298;484.401477777331
REGION DE SAINT-LOUIS;NIEBE;2022;2759.81400492882;7839.25601971529;352.05050045413
REGION DE SAINT-LOUIS;MANIOC;2017;50000;2000;25000
REGION DE SAINT-LOUIS;MANIOC;2018;58050;2410;24087.1369294606
REGION DE SAINT-LOUIS;MANIOC;2019;36296.06;1490;24359.7718120805
REGION DE SAINT-LOUIS;MANIOC;2020;40041.4998504525;1620.44510480211;24710.1859432273
REGION DE SAINT-LOUIS;MANIOC;2021;43026.3971345143;1784.60788538057;24109.720396836
REGION DE SAINT-LOUIS;MANIOC;2022;52488.2365614171;1854.60788538057;28301.5277650706
REGION DE SAINT-LOUIS;MAIS;2017;9011.5;2929;3076.6473199044
REGION DE SAINT-LOUIS;MAIS;2018;9353.85;3082.2;3034.7965738758
REGION DE SAINT-LOUIS;MAIS;2019;2562.45;1573.3;1628.71035403292
REGION DE SAINT-LOUIS;MAIS;2020;5294.04020146934;2947.7665529407;1795.94961350925
REGION DE SAINT-LOUIS;MAIS;2021;4838.70157715171;2231.07102879518;2168.77970925233
REGION DE SAINT-LOUIS;MAIS;2022;8853.71536588221;4635.04997725481;1910.1661059383
DAGANA;ARACHIDE;2017;13036.5010686102;12718.5376279123;1025
DAGANA;ARACHIDE;2018;2216.5;6820;325
DAGANA;ARACHIDE;2019;416.65;833.3;500
DAGANA;ARACHIDE;2020;4976.46843324797;6670.86921346913;746
DAGANA;ARACHIDE;2021;3741.75650140452;6697.85465211584;558.65
DAGANA;ARACHIDE;2022;2699.25654731052;6748.14136827629;400
DAGANA;SORGHO;2017;210.127186620531;525.317966551327;400
DAGANA;SORGHO;2018;385;700;550
DAGANA;SORGHO;2019;281.25;625;450
DAGANA;SORGHO;2020;708.75;1500;472.5
DAGANA;SORGHO;2021;460.732049079358;791.063593310265;582.421
DAGANA;SORGHO;2022;579.784515317186;828.263593310265;700
DAGANA;RIZ;2017;332422.684614397;50756.6942671618;6549.33678037943
DAGANA;RIZ;2018;313926;48939;6400
DAGANA;RIZ;2019;292624.65;49852;5869.86780871379
DAGANA;RIZ;2020;219667.5;48815;4500
DAGANA;RIZ;2021;4068.75;775;5250
DAGANA;RIZ;2022;276278.72;45510;6071
DAGANA;MIL;2017;105;350;300
DAGANA;MIL;2018;285.802643738933;483.505496486486;591.105263157895
DAGANA;MIL;2020;1117.3156307208;3212.74215636113;347.776315789474
DAGANA;MIL;2021;1009.16123904389;2021.54215636113;499.203657894737
DAGANA;MIL;2022;261.693180029053;1517.0619132119;172.5
DAGANA;NIEBE;2017;715.312;1448;494
DAGANA;NIEBE;2018;786.8432;1592.8;494
DAGANA;NIEBE;2019;616.875;1875;329
DAGANA;NIEBE;2020;529.535936752827;1118.58034802034;473.4
DAGANA;NIEBE;2021;588;1200;490
DAGANA;NIEBE;2022;420;1200;350
DAGANA;MANIOC;2017;50000;2000;25000
DAGANA;MANIOC;2018;55000;2200;25000
DAGANA;MANIOC;2019;23546.06;940;25049
DAGANA;MANIOC;2020;32222.5648504525;1250.44510480211;25768.876
DAGANA;MANIOC;2021;34865.1971345143;1394.60788538057;25000
DAGANA;MANIOC;2022;41838.2365614171;1394.60788538057;30000
DAGANA;MAIS;2017;3200;800;4000
DAGANA;MAIS;2018;3520;880;4000
DAGANA;MAIS;2019;833.25;333.3;2500
DAGANA;MAIS;2020;1969.71220146934;750.366552940702;2625
DAGANA;MAIS;2021;2170.97291048504;773.151028795175;2807.9545
DAGANA;MAIS;2022;1414.09996588221;942.73331058814;1500
PODOR;ARACHIDE;2020;3293.3688701038;5591.45818353786;589
PODOR;ARACHIDE;2021;2455.41403209574;5456.47562687943;450
PODOR;ARACHIDE;2022;2195.375;4825;455
PODOR;SORGHO;2018;4900;7000;700
PODOR;SORGHO;2019;2250;4500;500
PODOR;SORGHO;2020;890.925;1697;525
PODOR;SORGHO;2021;1037.45603006471;1729.09338344119;600
PODOR;SORGHO;2022;5200;6500;800
PODOR;RIZ;2017;69130.3;11717;5900
PODOR;RIZ;2018;88778;13754;6500
PODOR;RIZ;2019;86266.32;13212;6500
PODOR;RIZ;2020;79547.4;14731;5400
PODOR;RIZ;2021;4800;1600;3000
PODOR;RIZ;2022;67971.62;12193;5575
PODOR;MIL;2017;85.7505832525952;343.002333010381;250
PODOR;MIL;2018;292.307297010309;1948.71531340206;150
PODOR;MIL;2019;30;1500;200
PODOR;MIL;2020;182.742469120737;761.426954669737;240
PODOR;MIL;2021;190.561800161;862.058;221.0545
PODOR;MIL;2022;402.5;1750;230
PODOR;NIEBE;2018;1296.53894560825;2881.19765690722;450
PODOR;NIEBE;2019;1258;3145;400
PODOR;NIEBE;2020;1478.09103635945;3089.65517633665;478.4
PODOR;NIEBE;2021;1456.08098323227;3426.07290172298;425
PODOR;NIEBE;2022;1530;3400;450
PODOR;MANIOC;2018;2500;100;25000
PODOR;MANIOC;2019;9000;300;30000
PODOR;MANIOC;2020;4675;170;27500
PODOR;MANIOC;2021;4860;180;27000
PODOR;MANIOC;2022;7500;250;30000
PODOR;MAIS;2017;5811.5;2129;2729.68529826209
PODOR;MAIS;2018;2313.85;1322.2;1750
PODOR;MAIS;2019;1669.2;1200;1391
PODOR;MAIS;2020;1742.923;1193.33333333333;1460.55
PODOR;MAIS;2021;1031.1;654.666666666667;1575
PODOR;MAIS;2022;6080;2900;2096.55172413793
SAINT-LOUIS;ARACHIDE;2017;2373.20342525545;5038.64846126422;471
SAINT-LOUIS;ARACHIDE;2018;1878.67301145588;5780.53234294118;325
SAINT-LOUIS;ARACHIDE;2019;750;2500;300
SAINT-LOUIS;ARACHIDE;2020;830.645565;1001.985;829
SAINT-LOUIS;ARACHIDE;2021;725.3869;1036.267;700
SAINT-LOUIS;ARACHIDE;2022;151.266166666667;1512.66166666667;100
SAINT-LOUIS;SORGHO;2017;385.22;1030;374
SAINT-LOUIS;SORGHO;2018;700;1400;500
SAINT-LOUIS;SORGHO;2019;15;25;600
SAINT-LOUIS;SORGHO;2020;1232.91;1957;630
SAINT-LOUIS;SORGHO;2021;1308.94696548;2233.98;585.926
SAINT-LOUIS;SORGHO;2022;893.592;2233.98;400
SAINT-LOUIS;RIZ;2017;1256.09441709;837.39627806;1500
SAINT-LOUIS;RIZ;2020;3616.7;613;5900
SAINT-LOUIS;RIZ;2022;26520.57;3998;6633
SAINT-LOUIS;MIL;2017;15;50;300
SAINT-LOUIS;MIL;2018;19.25;55;350
SAINT-LOUIS;MIL;2019;1.25;50;250
SAINT-LOUIS;MIL;2020;271.714531431836;905.715104772787;300
SAINT-LOUIS;MIL;2021;225.672715037144;995.058125727344;226.7935
SAINT-LOUIS;MIL;2022;286.079211146611;995.058125727344;287.5
SAINT-LOUIS;NIEBE;2017;1298.032;2617;496
SAINT-LOUIS;NIEBE;2018;1992.70282743718;4017.54602305882;496
SAINT-LOUIS;NIEBE;2019;1868;4000;467
SAINT-LOUIS;NIEBE;2020;1343.24771912935;3075.82642195396;436.71115819209
SAINT-LOUIS;NIEBE;2021;1650;3000;550
SAINT-LOUIS;NIEBE;2022;809.814004928823;3239.25601971529;250
SAINT-LOUIS;MANIOC;2018;550;110;5000
SAINT-LOUIS;MANIOC;2019;3750;250;15000
SAINT-LOUIS;MANIOC;2020;3143.935;200;15719.675
SAINT-LOUIS;MANIOC;2021;3301.2;210;15720
SAINT-LOUIS;MANIOC;2022;3150;210;15000
SAINT-LOUIS;MAIS;2018;3520;880;4000
SAINT-LOUIS;MAIS;2019;60;40;1500
SAINT-LOUIS;MAIS;2020;1581.405;1004.06666666667;1575
SAINT-LOUIS;MAIS;2021;1636.62866666667;803.253333333333;2037.5
SAINT-LOUIS;MAIS;2022;1359.6154;792.316666666667;1716
REGION DE SEDHIOU;ARACHIDE;2017;50572.2067962596;30302.8978162713;1668.89012076939
REGION DE SEDHIOU;ARACHIDE;2018;71160.9487362593;34388.7531075472;2069.30877992904
REGION DE SEDHIOU;ARACHIDE;2019;84573.359942;38296.41;2208.38872212826
REGION DE SEDHIOU;ARACHIDE;2020;58633.8424986688;40319.9728451285;1454.21334294755
REGION DE SEDHIOU;ARACHIDE;2021;100129.554532334;58709.4935343277;1705.50874321182
REGION DE SEDHIOU;ARACHIDE;2022;115856.055662174;58709.4935343277;1973.37855749739
REGION DE SEDHIOU;SORGHO;2017;22251.1092;18121.7;1227.87096133365
REGION DE SEDHIOU;SORGHO;2018;28378.742;18774.78;1511.53526166485
REGION DE SEDHIOU;SORGHO;2019;32144.37905;20001.5;1607.09842011849
REGION DE SEDHIOU;SORGHO;2020;47712.151;22059;2162.933541865
REGION DE SEDHIOU;SORGHO;2021;49429.6868144013;26926.6991073187;1835.71282233277
REGION DE SEDHIOU;SORGHO;2022;56057.7666475591;26926.6991073187;2081.86552774761
REGION DE SEDHIOU;RIZ;2017;101926.2812;54624.9;1865.93076051398
REGION DE SEDHIOU;RIZ;2018;146918.409090909;55450;2649.56553815887
REGION DE SEDHIOU;RIZ;2019;264999.591479359;92557.9865762617;2863.06564437869
REGION DE SEDHIOU;RIZ;2020;333010.920786695;105088.273724631;3168.86850438998
REGION DE SEDHIOU;RIZ;2021;66047.4614895768;27900.882;2367.21769188432
REGION DE SEDHIOU;RIZ;2022;357039.892938;99260.182;3597.01025873598
REGION DE SEDHIOU;MIL;2017;37706.6048071792;32603.6314152625;1156.51549138566
REGION DE SEDHIOU;MIL;2018;45147.225399075;28512;1583.44645759943
REGION DE SEDHIOU;MIL;2019;67703.349787;33876;1998.56387374542
REGION DE SEDHIOU;MIL;2020;86933.277;43706;1989.04674415412
REGION DE SEDHIOU;MIL;2021;113501.376655906;62886.8959252182;1804.8494044113
REGION DE SEDHIOU;MIL;2022;143705.064440502;62886.8959252182;2285.13527860221
REGION DE SEDHIOU;NIEBE;2017;927.82477413441;1536.26551450372;603.948188236288
REGION DE SEDHIOU;NIEBE;2018;1346.49260100552;2191.21776379598;614.495110094812
REGION DE SEDHIOU;NIEBE;2019;1503.0678933;2284.19;658.031027760388
REGION DE SEDHIOU;NIEBE;2020;1116.56326446184;1768.11095770073;631.500675678085
REGION DE SEDHIOU;NIEBE;2021;2858.32095729124;3117.61733844561;916.828669780349
REGION DE SEDHIOU;NIEBE;2022;2973.03005760288;2179.35684720009;1364.17772124949
REGION DE SEDHIOU;MANIOC;2017;5756.89847254286;507.988719171429;11332.7289667629
REGION DE SEDHIOU;MANIOC;2018;6310.09847254286;556.288719171429;11343.20768169
REGION DE SEDHIOU;MANIOC;2019;7029.935;556.8;12625.6016522989
REGION DE SEDHIOU;MANIOC;2020;9185.49779088858;667.375081264385;13763.6211611109
REGION DE SEDHIOU;MANIOC;2021;9854.87786817705;671.806182031256;14669.2277203822
REGION DE SEDHIOU;MANIOC;2022;10968.3809893637;657.055918719163;16693.2230223951
REGION DE SEDHIOU;MAIS;2017;75223.748;36824;2042.79133174017
REGION DE SEDHIOU;MAIS;2018;87353.6508962644;40116.4;2177.50473363174
REGION DE SEDHIOU;MAIS;2019;119459.4496;42985.2;2779.08325656272
REGION DE SEDHIOU;MAIS;2020;160989.1006;48792.4;3299.47083152294
REGION DE SEDHIOU;MAIS;2021;136927.099283052;46612.07;2937.5888966753
REGION DE SEDHIOU;MAIS;2022;137534.712;43564;3157.07262877605
REGION DE SEDHIOU;FONIO;2017;2691.833;3391.6;793.67643590046
REGION DE SEDHIOU;FONIO;2018;2545.745;3199;795.793998124414
REGION DE SEDHIOU;FONIO;2019;3233.12849;3689.33;876.345702336197
REGION DE SEDHIOU;FONIO;2020;4092;4000;1023
REGION DE SEDHIOU;FONIO;2021;4000;4000;1000
REGION DE SEDHIOU;FONIO;2022;4501.1;4001;1124.99375156211
BOUNKILING;ARACHIDE;2017;29983.3411602907;16592.8838739849;1807
BOUNKILING;ARACHIDE;2018;39289.793642449;15884;2473.54530612245
BOUNKILING;ARACHIDE;2019;47627.983392;19060.8;2498.74
BOUNKILING;ARACHIDE;2020;24196.3776208316;17573.4512873626;1376.87112367231
BOUNKILING;ARACHIDE;2021;36076.5215892185;20432.9114389279;1765.60847420339
BOUNKILING;ARACHIDE;2022;46995.6963095342;20432.9114389279;2300
BOUNKILING;SORGHO;2017;7423.08;6185.9;1200
BOUNKILING;SORGHO;2018;10502.8;6200;1694
BOUNKILING;SORGHO;2019;12246.2648;6820;1795.64
BOUNKILING;SORGHO;2020;15342.701;7009;2189
BOUNKILING;SORGHO;2021;17370.5703753374;9692.69333042809;1792.1304
BOUNKILING;SORGHO;2022;19094.6058609433;9692.69333042809;1970
BOUNKILING;RIZ;2017;33413.596;14572;2293
BOUNKILING;RIZ;2018;45793.4090909091;15000;3052.89393939394
BOUNKILING;RIZ;2019;79655.3341299068;26382.3571179151;3019.26525267965
BOUNKILING;RIZ;2020;102000;30000;3400
BOUNKILING;RIZ;2021;17470.1682265728;6310.048;2768.62683557602
BOUNKILING;RIZ;2022;112970.761888;31184.748;3622.62866090821
BOUNKILING;MIL;2017;15414.2848071792;13085.1314152625;1178
BOUNKILING;MIL;2018;17244.3137142857;9663;1784.57142857143
BOUNKILING;MIL;2019;36221.7555;14494.5;2499
BOUNKILING;MIL;2020;35068.563;17649;1987
BOUNKILING;MIL;2021;40574.637599248;21677.36;1871.7518
BOUNKILING;MIL;2022;50107.21764;21677.36;2311.5
BOUNKILING;NIEBE;2017;268.308977455357;429.294363928571;625
BOUNKILING;NIEBE;2018;282.049831455983;472.223800321429;597.28
BOUNKILING;NIEBE;2019;359.8056;519.2;693
BOUNKILING;NIEBE;2020;230.314325564234;553.108370711417;416.4
BOUNKILING;NIEBE;2021;423.159831253313;574.165306992283;737
BOUNKILING;NIEBE;2022;509.565306992283;509.565306992283;1000
BOUNKILING;MANIOC;2017;224.898472542857;24.9887191714286;9000
BOUNKILING;MANIOC;2018;224.898472542857;24.9887191714286;9000
BOUNKILING;MANIOC;2019;274.725;27.5;9990
BOUNKILING;MANIOC;2020;1683.38908352571;124.695487668571;13500
BOUNKILING;MANIOC;2021;1914;132;14500
BOUNKILING;MANIOC;2022;2270.4;132;17200
BOUNKILING;MAIS;2017;21257.6;10400;2044
BOUNKILING;MAIS;2018;27541.724137931;11000;2503.79310344828
BOUNKILING;MAIS;2019;35695;12100;2950
BOUNKILING;MAIS;2020;51256.57;15670;3271
BOUNKILING;MAIS;2021;23765.03570742;8032.85;2958.4812
BOUNKILING;MAIS;2022;34747.516;11505.8;3020
BOUNKILING;FONIO;2017;359.833;476.6;755
BOUNKILING;FONIO;2018;225.745;299;755
BOUNKILING;FONIO;2019;425.92849;499.33;853
GOUDOMP;ARACHIDE;2017;10592.9816521036;6905.46391923314;1534
GOUDOMP;ARACHIDE;2018;20223.6690133333;11312;1787.80666666667
GOUDOMP;ARACHIDE;2019;22703.23655;11323.31;2005
GOUDOMP;ARACHIDE;2020;19169.4149725472;12850.2865577659;1491.75
GOUDOMP;ARACHIDE;2021;31752.0519695051;19232.0120953998;1651
GOUDOMP;ARACHIDE;2022;30771.2193526397;19232.0120953998;1600
GOUDOMP;SORGHO;2017;7197.264;5436;1324
GOUDOMP;SORGHO;2018;7866.25;5425;1450
GOUDOMP;SORGHO;2019;7786.01425;5316.5;1464.5
GOUDOMP;SORGHO;2020;13910;6500;2140
GOUDOMP;SORGHO;2021;14408.1182993136;7717.48655145464;1866.9444
GOUDOMP;SORGHO;2022;16978.4704132002;7717.48655145464;2200
GOUDOMP;RIZ;2017;21493.752;10444;2058
GOUDOMP;RIZ;2018;26000;10400;2500
GOUDOMP;RIZ;2019;65991.7205;26345.78;2504.83077365711
GOUDOMP;RIZ;2020;70887.1937979032;25180.6543746149;2815.14502138459
GOUDOMP;RIZ;2021;23812.375478544;11874.51;2005.33541834939
GOUDOMP;RIZ;2022;126376.51875;34761.81;3635.49880601729
GOUDOMP;MIL;2017;12000.016;9772;1228
GOUDOMP;MIL;2018;12492.4483503448;9016;1385.58655172414
GOUDOMP;MIL;2019;11990.080872;8565.2;1399.86
GOUDOMP;MIL;2020;30175.794;15103;1998
GOUDOMP;MIL;2021;36828.1054469391;20616.7389252182;1786.3206
GOUDOMP;MIL;2022;47418.4995280019;20616.7389252182;2300
GOUDOMP;NIEBE;2017;173.641569653254;231.522092871006;750
GOUDOMP;NIEBE;2018;474.11784;756;627.14
GOUDOMP;NIEBE;2019;599.75559;869.4;689.85
GOUDOMP;NIEBE;2020;414.249603877385;513.320450901344;807
GOUDOMP;NIEBE;2021;1477.923531;1541.109;959
GOUDOMP;NIEBE;2022;688.378687703934;782.24850875447;880
GOUDOMP;MANIOC;2017;2490;249;10000
GOUDOMP;MANIOC;2018;2739;273.9;10000
GOUDOMP;MANIOC;2019;2712.6;246.6;11000
GOUDOMP;MANIOC;2020;3217.76817392424;258.455275013995;12450
GOUDOMP;MANIOC;2021;3749.15669500301;260.358103819654;14400
GOUDOMP;MANIOC;2022;3348.68371503639;257.591055002799;13000
GOUDOMP;MAIS;2017;14381.148;6924;2077
GOUDOMP;MAIS;2018;15819.2628;7616.4;2077
GOUDOMP;MAIS;2019;15179.4496;7235.2;2098
GOUDOMP;MAIS;2020;40159.753;11632;3452.52346973865
GOUDOMP;MAIS;2021;35470.321291632;12098.74;2931.7368
GOUDOMP;MAIS;2022;32790.672;9108.52;3600
GOUDOMP;FONIO;2020;1098;1000;1098
GOUDOMP;FONIO;2021;1000;1000;1000
GOUDOMP;FONIO;2022;1200;1000;1200
SEDHIOU;ARACHIDE;2017;9995.88398386523;6804.55002305325;1469
SEDHIOU;ARACHIDE;2018;11647.486080477;7192.75310754717;1619.33628282828
SEDHIOU;ARACHIDE;2019;14242.14;7912.3;1800
SEDHIOU;ARACHIDE;2020;15268.04990529;9896.235;1542.814
SEDHIOU;ARACHIDE;2021;32300.98097361;19044.57;1696.073
SEDHIOU;ARACHIDE;2022;38089.14;19044.57;2000
SEDHIOU;SORGHO;2017;7630.7652;6499.8;1174
SEDHIOU;SORGHO;2018;10009.692;7149.78;1400
SEDHIOU;SORGHO;2019;12112.1;7865;1540
SEDHIOU;SORGHO;2020;18459.45;8550;2159
SEDHIOU;SORGHO;2021;17650.9981397503;9516.51922543598;1854.7746
SEDHIOU;SORGHO;2022;19984.6903734156;9516.51922543598;2100
SEDHIOU;RIZ;2017;47018.9332;29608.9;1588
SEDHIOU;RIZ;2018;75125;30050;2500
SEDHIOU;RIZ;2019;119352.536849452;39829.8494583466;2996.56007925084
SEDHIOU;RIZ;2020;160123.726988792;49907.6193500159;3208.40242580597
SEDHIOU;RIZ;2021;24764.91778446;9716.324;2548.79497477235
SEDHIOU;RIZ;2022;117692.6123;33313.624;3532.86728276695
SEDHIOU;MIL;2017;10292.304;9746.5;1056
SEDHIOU;MIL;2018;15410.4633344444;9833;1567.21888888889
SEDHIOU;MIL;2019;19491.513415;10816.3;1802.05
SEDHIOU;MIL;2020;21688.92;10954;1980
SEDHIOU;MIL;2021;36098.6336097186;20592.797;1752.9738
SEDHIOU;MIL;2022;46179.3472725;20592.797;2242.5
SEDHIOU;NIEBE;2017;485.874227025799;875.449057704142;555
SEDHIOU;NIEBE;2018;590.324929549538;962.993963474556;613.01
SEDHIOU;NIEBE;2019;543.5067033;895.59;606.87
SEDHIOU;NIEBE;2020;471.999335020218;701.682136087969;672.668307692308
SEDHIOU;NIEBE;2021;957.23759503793;1002.34303145333;955
SEDHIOU;NIEBE;2022;1775.08606290667;887.543031453334;2000
SEDHIOU;MANIOC;2017;3042;234;13000
SEDHIOU;MANIOC;2018;3346.2;257.4;13000
SEDHIOU;MANIOC;2019;4042.61;282.7;14300
SEDHIOU;MANIOC;2020;4284.34053343862;284.224318581819;15073.8
SEDHIOU;MANIOC;2021;4191.72117317403;279.448078211602;15000
SEDHIOU;MANIOC;2022;5349.29727432728;267.464863716364;20000
SEDHIOU;MAIS;2017;39585;19500;2030
SEDHIOU;MAIS;2018;43992.6639583333;21500;2046.17041666667
SEDHIOU;MAIS;2019;68585;23650;2900
SEDHIOU;MAIS;2020;69572.7776;21490.4;3237.38867587388
SEDHIOU;MAIS;2021;77691.742284;26480.48;2933.925
SEDHIOU;MAIS;2022;69996.524;22949.68;3050
SEDHIOU;FONIO;2017;2332;2915;800
SEDHIOU;FONIO;2018;2320;2900;800
SEDHIOU;FONIO;2019;2807.2;3190;880
SEDHIOU;FONIO;2020;2994;3000;998
SEDHIOU;FONIO;2021;3000;3000;1000
SEDHIOU;FONIO;2022;3301.1;3001;1100
REGION DE TAMBACOUNDA;ARACHIDE;2017;205625.476353976;163026.803809787;1261.29858126821
REGION DE TAMBACOUNDA;ARACHIDE;2018;162023.40601115;104209.746935882;1554.78168573654
REGION DE TAMBACOUNDA;ARACHIDE;2019;159422.4;103573;1539.22740482558
REGION DE TAMBACOUNDA;ARACHIDE;2020;129065.061283923;100737.630826925;1281.20008604994
REGION DE TAMBACOUNDA;ARACHIDE;2021;159638.657780475;112743.077067623;1415.95086751734
REGION DE TAMBACOUNDA;ARACHIDE;2022;146162.962261345;116049.025777393;1259.49322954005
REGION DE TAMBACOUNDA;SORGHO;2017;40649.0798560055;42080.2828517889;965.988750578881
REGION DE TAMBACOUNDA;SORGHO;2018;72266.8017228835;43319.4938954119;1668.22820916053
REGION DE TAMBACOUNDA;SORGHO;2019;58976.2004;40416;1459.22902810768
REGION DE TAMBACOUNDA;SORGHO;2020;63607.4553637536;41254.8322257374;1541.81830181026
REGION DE TAMBACOUNDA;SORGHO;2021;62163.9171383872;40914.1300788044;1519.37526274306
